id;name
4205;Gesotz Gem Hargarten
4206;Gesotz Gem Plütscheid
4207;Gessertshausen
4208;Gestecke
4209;Gestratz
4210;Getelo
4211;Gettengrün
4212;Gettorf
4213;Geusa
4214;Geußnitz
4215;Gevelsberg
4216;Gevenich
4217;Gevensleben
4218;Geversdorf
4219;Geyer
4220;Giebelstadt
4221;Gieboldehausen
4222;Gieckau
4223;Giekau
4224;Gielde
4225;Gieleroth
4226;Gielert
4227;Gielow
4228;Gielsdorf
4229;Giengen
4230;Gierschnach
4231;Giershausen
4232;Giersleben
4233;Gierstling
4234;Gierstädt
4235;Giesdorf
4236;Gieselauschleuse
4237;Giesen
4238;Giesenhagen
4239;Giesenhausen
4240;Giesenhorst
4241;Giesensdorf
4242;Gieseritz
4243;Gieshof-Zelliner Loose
4244;Gieshübel
4245;Gießen
4246;Gießhübelmühle
4247;Gießmannsdorf
4248;Gießübel
4249;Gifhorn
4250;Gifizenmoos
4251;Giggenhausen
4252;Gigling
4253;Gilching
4254;Gillenbeuren
4255;Gillenfeld
4256;Gillersdorf
4257;Gilserberg
4258;Gilten
4259;Gilzem
4260;Gimbsheim
4261;Gimbweiler
4262;Gimritz
4263;Gindorf
4264;Gingen
4265;Gingst
4266;Ginsheim-Gustavsburg
4267;Ginsweiler
4268;Gipperath
4269;Girgenrath
4270;Girkenroth
4271;Girod
4272;Gischau
4273;Gischow
4274;Gittelde
4275;Gladau
4276;Gladbach
4277;Gladbeck
4278;Gladenbach
4279;Gladigau
4280;Glaisin
4281;Glaitenhof
4282;Glambeck
4283;Glan-Münchweiler
4284;Glanbrücken
4285;Glandorf
4286;Glasau
4287;Glasehausen
4288;Glasewitz
4289;Glashagen
4290;Glashütte
4291;Glashütte-Dittersdorf
4292;Glashütte-Johnsbach
4293;Glashütte-Luchau
4294;Glashütte-Schlottwitz
4295;Glashütten
4296;Glasin
4297;Glasmühle
4298;Glasow
4299;Glattbach
4300;Glatten
4301;Glattenzainbach
4302;Glau
4303;Glaubitz
4304;Glauburg
4305;Glauchau
4306;Glauzig
4307;Glebitzsch
4308;Glees
4309;Gleichamberg
4310;Gleichen
4311;Gleima
4312;Gleina
4313;Gleiritsch
4314;Gleisweiler
4315;Gleiszellen-Gleishorbach
4316;Gleißenberg
4317;Gletzow
4318;Glewitz
4319;Glien
4320;Glienecke
4321;Glienick
4322;Glienicke
4323;Glienig
4324;Glienke
4325;Glietz
4326;Glinde
4327;Glindenberg
4328;Glindow
4329;Globig-Bleddin
4330;Glonn
4331;Glottertal
4332;Glowe
4333;Glöthe
4334;Glött
4335;Glövzin
4336;Glöwen
4337;Glöwitz
4338;Glücksburg
4339;Glückstadt
4340;Glüsing
4341;Gmund
4342;Gnadau
4343;Gnarrenburg
4344;Gnaschwitz
4345;Gnemern
4346;Gnetsch
4347;Gneus
4348;Gneven
4349;Gnevezow
4350;Gnevkow
4351;Gnevsdorf
4352;Gnewikow
4353;Gnewitz
4354;Gnoien
4355;Gnotzheim
4356;Gnutz
4357;Gnölbzig
4358;Goch
4359;Gochsheim
4360;Goddert
4361;Goddin
4362;Godendorf
4363;Godern
4364;Gohlis
4365;Gohlitz
4366;Gohrau
4367;Gohrisch
4368;Gokels
4369;Golbitz
4370;Golchen
4371;Goldbach
4372;Goldbeck
4373;Goldberg
4374;Goldebek
4375;Goldelund
4376;Goldenbow
4377;Goldenerhahn
4378;Goldenitz
4379;Goldenstedt
4380;Goldenstädt
4381;Goldisthal
4382;Goldkronach
4383;Goldschau
4384;Gollenberg
4385;Gollensdorf
4386;Gollhofen
4387;Gollin
4388;Gollmitz
4389;Gollwitz
4390;Golm
4391;Golmbach
4392;Golmsdorf
4393;Golschow
4394;Goltoft
4395;Golzen
4396;Golzow
4397;Golßen
4398;Gomadingen
4399;Gomaringen
4400;Gommern
4401;Gommersheim
4402;Gompertshausen
4403;Gonbach
4404;Gondelsheim
4405;Gondenbrett
4406;Gondershausen
4407;Gondorf
4408;Gonna
4409;Goosefeld
4410;Goppeln
4411;Gorden-Staupitz
4412;Gorenzen
4413;Gorgast
4414;Gorleben
4415;Gorlosen
4416;Gornau
4417;Gornhausen
4418;Gornsdorf
4419;Gorow
4420;Gorschendorf
4421;Gorsdorf-Hemsendorf
4422;Gorsleben
4423;Gortz
4424;Gorxheimertal
4425;Goschen
4426;Gosda
4427;Goseck
4428;Gosedahl
4429;Gosen
4430;Gosheim
4431;Goslar
4432;Gospiteroda
4433;Gossa
4434;Gossel
4435;Gossersweiler-Stein
4436;Gostewitz
4437;Gostorf
4438;Gotha
4439;Gottberg
4440;Gottenheim
4441;Gottesgabe
4442;Gotteskoogdeich
4443;Gotteszell
4444;Gottfrieding
4445;Gottholling
4446;Gotthun
4447;Gottmadingen
4448;Gottschdorf
4449;Gottstedt
4450;Goyatz
4451;Goßmar
4452;Goßwitz
4453;Graach
4454;Graal-Müritz
4455;Grabau
4456;Graben
4457;Graben-Neudorf
4458;Grabenhäusl
4459;Grabenstetten
4460;Grabenstoffl
4461;Grabenstätt
4462;Grabko
4463;Grabow
4464;Grabowhöfe
4465;Grabsleben
4466;Grafenanger
4467;Grafenau
4468;Grafenberg
4469;Grafengehaig
4470;Grafenhausen
4471;Grafenrheinfeld
4472;Grafenried
4473;Grafenwiesen
4474;Grafenwöhr
4475;Grafhorst
4476;Grafing
4477;Grafling
4478;Grafrath
4479;Grafschaft
4480;Grainau
4481;Grainet
4482;Graitschen b Bürgel
4483;Grambek
4484;Grambin
4485;Grambow
4486;Gramkow
4487;Grammendorf
4488;Grammentin
4489;Grammow
4490;Gramnitz
4491;Gramzow
4492;Grana
4493;Grande
4494;Granitwerk Sormitztal
4495;Granschütz
4496;Gransdorf
4497;Gransebieth
4498;Gransee
4499;Granzin
4500;Granzow
4501;Grapen-Stieten
4502;Grapzow
4503;Grasberg
4504;Grasbrunn
4505;Grasellenbach
4506;Grasleben
4507;Grassau
4508;Grattersdorf
4509;Gratze
4510;Grauel
4511;Grauingen
4512;Graustein
4513;Graß
4514;Grebbin
4515;Grebenau
4516;Grebenhain
4517;Grebenstein
4518;Grebin
4519;Grebs
4520;Greding
4521;Greese
4522;Grefrath
4523;Greifenberg
4524;Greifenhagen
4525;Greifenhain
4526;Greifenstein
4527;Greiffenberg
4528;Greifswald
4529;Greiling
4530;Greimerath
4531;Greimersburg
4532;Greinach
4533;Greiz
4534;Gremersdorf
4535;Gremersdorf-Buchholz
4536;Gremsdorf
4537;Grenderich
4538;Grenz
4539;Grenzach-Wyhlen
4540;Grenzhausen
4541;Grenzheim
4542;Grenzloch
4543;Greppin
4544;Greschendorf
4545;Gresse
4546;Gressow
4547;Grethem
4548;Grettstadt
4549;Greußen
4550;Greußenheim
4551;Greven
4552;Grevenbroich
4553;Grevenkop
4554;Grevenkrug
4555;Grevenstein
4556;Grevesmühlen
4557;Gribbohm
4558;Gribow
4559;Griebelschied
4560;Grieben
4561;Griebo
4562;Griefstedt
4563;Gries
4564;Griesen
4565;Griesheim
4566;Griesingen
4567;Griesstätt
4568;Grießbach
4569;Grießen
4570;Grillenberg
4571;Grimburg
4572;Grimma
4573;Grimme
4574;Grimmelsberg
4575;Grimmelshausen
4576;Grimmen
4577;Grinau
4578;Grischow
4579;Grobengereuth
4580;Grobleben
4581;Grockstädt
4582;Groitzsch
4583;Grollenhof
4584;Grolsheim
4585;Gronau
4586;Groptitz
4587;Grosselfingen
4588;Grotenknöll
4589;Grothusenkoog
4590;Grove
4591;Grovehörn
4592;Groven
4593;Groß Ammensleben
4594;Groß Behnitz
4595;Groß Belitz
4596;Groß Bengerstorf
4597;Groß Berßen
4598;Groß Beuchow
4599;Groß Boden
4600;Groß Breese
4601;Groß Briesen
4602;Groß Brütz
4603;Groß Buchholz
4604;Groß Buchwald
4605;Groß Bölkow
4606;Groß Börnecke
4607;Groß Bünsdorf
4608;Groß Chüden
4609;Groß Daberkow
4610;Groß Disnack
4611;Groß Dratow
4612;Groß Döbbern
4613;Groß Dölln
4614;Groß Düben
4615;Groß Eichholz
4616;Groß Eichsen
4617;Groß Ernsthof
4618;Groß Flotow
4619;Groß Fredenwalde
4620;Groß Gaglow
4621;Groß Garz
4622;Groß Germersleben
4623;Groß Gievitz
4624;Groß Glienicke
4625;Groß Godems
4626;Groß Gottschow
4627;Groß Grönau
4628;Groß Görnow
4629;Groß Hauskreuz
4630;Groß Haßlow
4631;Groß Hundorf
4632;Groß Ippener
4633;Groß Jehser
4634;Groß Kelle
4635;Groß Kienitz
4636;Groß Kiesow
4637;Groß Kordshagen
4638;Groß Krams
4639;Groß Krankow
4640;Groß Kreutz
4641;Groß Kummerfeld
4642;Groß Kölpin
4643;Groß Kölzig
4644;Groß Köris
4645;Groß Kühren
4646;Groß Laasch
4647;Groß Labenz
4648;Groß Langerwisch
4649;Groß Leine
4650;Groß Leppin
4651;Groß Leuthen
4652;Groß Linde
4653;Groß Lindow
4654;Groß Luckow
4655;Groß Luja
4656;Groß Lübbenau
4657;Groß Lüben
4658;Groß Lüsewitz
4659;Groß Machnow
4660;Groß Marzehns
4661;Groß Meckelsen
4662;Groß Miltzow
4663;Groß Mohrdorf
4664;Groß Molzahn
4665;Groß Muckrow
4666;Groß Naundorf
4667;Groß Nemerow
4668;Groß Neuendorf
4669;Groß Neuleben
4670;Groß Nieköhr
4671;Groß Niendorf
4672;Groß Nienhagen
4673;Groß Nordende
4674;Groß Oesingen
4675;Groß Offenseth-Aspern
4676;Groß Oßnig
4677;Groß Pampau
4678;Groß Pankow
4679;Groß Pinnow
4680;Groß Plasten
4681;Groß Polzin
4682;Groß Pravtshagen
4683;Groß Quenstedt
4684;Groß Raden
4685;Groß Rheide
4686;Groß Ridsenow
4687;Groß Rietz
4688;Groß Rode
4689;Groß Rodensleben
4690;Groß Roge
4691;Groß Rosenburg
4692;Groß Rönnau
4693;Groß Rünz
4694;Groß Salitz
4695;Groß Santersleben
4696;Groß Sarau
4697;Groß Schacksdorf
4698;Groß Schauen
4699;Groß Schenkenberg
4700;Groß Schierstedt
4701;Groß Schoritz
4702;Groß Schulzendorf
4703;Groß Schwansee
4704;Groß Schwechten
4705;Groß Schwiesow
4706;Groß Schönebeck
4707;Groß Siemen
4708;Groß Siemz
4709;Groß Spiegelberg
4710;Groß Stieten
4711;Groß Teetzleben
4712;Groß Tessin
4713;Groß Thurow
4714;Groß Timkenberg
4715;Groß Twülpstedt
4716;Groß Vielen
4717;Groß Vollstedt
4718;Groß Walmstorf
4719;Groß Warnow
4720;Groß Wasserburg
4721;Groß Welle
4722;Groß Welzin
4723;Groß Werzin
4724;Groß Wieblitz
4725;Groß Wittensee
4726;Groß Woltersdorf
4727;Groß Wüstenfelde
4728;Groß Ziescht
4729;Groß-Bieberau
4730;Groß-Gerau
4731;Groß-Klessow
4732;Groß-Mehßow
4733;Groß-Rohrheim
4734;Groß-Umstadt
4735;Groß-Wokern
4736;Groß-Ziethen
4737;Groß-Zimmern
4738;Großaitingen
4739;Großalmerode
4740;Großalsleben
4741;Großbadegast
4742;Großbardau
4743;Großbardorf
4744;Großbarkau
4745;Großbartloff
4746;Großbeeren
4747;Großberndten
4748;Großbettlingen
4749;Großbeuthen
4750;Großbockedra
4751;Großbodungen
4752;Großbothen
4753;Großbottwar
4754;Großbreitenbach
4755;Großbrembach
4756;Großbrüchter
4757;Großbundenbach
4758;Großburschla
4759;Großderschau
4760;Großdittmannsdorf
4761;Großdubrau
4762;Großebersdorf
4763;Großefehn
4764;Großeibstadt
4765;Großen-Luckow
4766;Großenaspe
4767;Großenbrode
4768;Großenehrich
4769;Großengottern
4770;Großenhain
4771;Großenhof
4772;Großenkneten
4773;Großenlupnitz
4774;Großenlüder
4775;Großenrade
4776;Großensee
4777;Großenseebach
4778;Großenstein
4779;Großenwiehe
4780;Großenwörden
4781;Großerkmannsdorf
4782;Großerlach
4783;Großeutersdorf
4784;Großfahner
4785;Großfischlingen
4786;Großfriesen
4787;Großgeschwenda
4788;Großgrimma
4789;Großgörschen
4790;Großhabersdorf
4791;Großhansdorf
4792;Großharrie
4793;Großharthau
4794;Großharthau-Bühlau
4795;Großharthau-Schmiedefeld
4796;Großharthau-Seeligstadt
4797;Großhartmannsdorf
4798;Großheide
4799;Großheirath
4800;Großhelfendorf
4801;Großhennersdorf
4802;Großheringen
4803;Großhesselohe
4804;Großheubach
4805;Großholbach
4806;Großhub
4807;Großkampenberg
4808;Großkarlbach
4809;Großkarolinenfeld
4810;Großkayna
4811;Großkmehlen
4812;Großkochberg
4813;Großkorbetha
4814;Großkorga
4815;Großkoschen
4816;Großkrausnik
4817;Großkrotzenburg
4818;Großkugel
4819;Großkundorf
4820;Großkönigsförde
4821;Großkönigsförderwohld
4822;Großlangenfeld
4823;Großlangheim
4824;Großlehna
4825;Großleinungen
4826;Großliebringen
4827;Großlittgen
4828;Großlohra
4829;Großlöbichau
4830;Großmaischeid
4831;Großmannshof
4832;Großmehlra
4833;Großmehring
4834;Großmonra
4835;Großmutz
4836;Großmölsen
4837;Großmühlingen
4838;Großnaundorf
4839;Großneuhausen
4840;Großneundorf
4841;Großniedesheim
4842;Großobringen
4843;Großolbersdorf
4844;Großostheim
4845;Großpaschleben
4846;Großpostwitz
4847;Großpösna
4848;Großpürschütz
4849;Großrehmühle
4850;Großrheider Ausbau
4851;Großrheiderfeld
4852;Großrinderfeld
4853;Großromstedt
4854;Großrosseln
4855;Großrudestedt
4856;Großräschen
4857;Großröda
4858;Großröhrsdorf
4859;Großrössen
4860;Großrückerswalde
4861;Großschirma
4862;Großschwabhausen
4863;Großschweidnitz
4864;Großschönau
4865;Großseifen
4866;Großsolt
4867;Großsteinhausen
4868;Großthiemig
4869;Großtreben-Zwethau
4870;Großvargula
4871;Großwallstadt
4872;Großwechsungen
4873;Großweil
4874;Großweitzschen
4875;Großwelsbach
4876;Großwiesenhof
4877;Großwig
4878;Großwoltersdorf
4879;Großwudicke
4880;Großzerlang
4881;Großziethen
4882;Großzöberitz
4883;Großörner
4884;Grub
4885;Grube
4886;Grube Alfred
4887;Gruberhagen
4888;Grubersmühle
4889;Grubnitz
4890;Grubo
4891;Gruel
4892;Gruibingen
4893;Grumbach
4894;Gruna
4895;Grunbachsägmühle
4896;Grund
4897;Grundbach
4898;Grundhof
4899;Grundmühle
4900;Grundshagen
4901;Grundsheim
4902;Grunewald
4903;Grunow
4904;Gräben
4905;Gräbendorf
4906;Gräfelfing
4907;Gräfenberg
4908;Gräfendhron
4909;Gräfendorf
4910;Gräfenhain
4911;Gräfenhainichen
4912;Gräfenroda
4913;Gräfenthal
4914;Gräfinau-Angstedt
4915;Gräningen
4916;Grävenwiesbach
4917;Gröben
4918;Gröbenzell
4919;Gröbern
4920;Gröbers
4921;Gröbitz
4922;Gröbzig
4923;Gröde
4924;Gröden
4925;Grödersby
4926;Gröditsch
4927;Gröditz
4928;Grömbach
4929;Grömitz
4930;Gröna
4931;Grönheim
4932;Gröningen
4933;Grönwohld
4934;Gröst
4935;Grötsch
4936;Größnitz
4937;Grübelsberg
4938;Grümpen
4939;Grüna
4940;Grünau
4941;Grünaue
4942;Grünbach
4943;Grünbach-Muldenberg
4944;Grünberg
4945;Gründau
4946;Grüne Mühle
4947;Grünebach
4948;Grüneberg
4949;Grünefeld
4950;Grüneiche
4951;Grünenbach
4952;Grünendeich
4953;Grünenplan
4954;Grünental
4955;Grünewald
4956;Grünewalde
4957;Grünhain
4958;Grünhainichen
4959;Grünheide
4960;Grünhof
4961;Grüningen
4962;Grünkraut
4963;Grünow
4964;Grünsfeld
4965;Grünstadt
4966;Grünwald
4967;Grünz
4968;Grüssow
4969;Gschwend
4970;Gstadt
4971;Guben
4972;Gubkow
4973;Guckheim
4974;Gudendorf
4975;Gudensberg
4976;Guderhandviertel
4977;Gudersleben
4978;Gudow
4979;Guggenhausen
4980;Guhlen
4981;Guhlsdorf
4982;Guhrow
4983;Guldental
4984;Gulow
4985;Gumbsheim
4986;Gummersbach
4987;Gumpener Kreuz
4988;Gumpenweiler
4989;Gumperda
4990;Gumtow
4991;Gundelfingen
4992;Gundelsheim
4993;Gunderath
4994;Gundersheim
4995;Gundersleben
4996;Gundersweiler
4997;Gundheim
4998;Gundremmingen
4999;Gunkelrode
5000;Gunningen
5001;Gunsleben
5002;Guntersblum
5003;Gunzenhausen
5004;Gusborn
5005;Gusenburg
5006;Gusow
5007;Gussow
5008;Gusterath
5009;Gustow
5010;Gustävel
5011;Gut Werder
5012;Gutach
5013;Gute Mühle
5014;Guteborn
5015;Gutenacker
5016;Gutenbacherhof
5017;Gutenberg
5018;Gutendorf
5019;Guteneck
5020;Gutengermendorf
5021;Gutenpaaren
5022;Gutenstetten
5023;Gutenswegen
5024;Gutenzell-Hürbel
5025;Gutglück
5026;Guthmannshausen
5027;Gutow
5028;Gutsbezirk Münsingen
5029;Gutshof Lechfeld
5030;Guttau
5031;Guttenberg
5032;Gutweiler
5033;Guxhagen
5034;Gyhum
5035;Gädebehn
5036;Gädheim
5037;Gägelow
5038;Gänsberg
5039;Gärtringen
5040;Gäufelden
5041;Göbitz
5042;Göcklingen
5043;Göda
5044;Gödenroth
5045;Gödenstorf
5046;Gödnitz
5047;Göggenhofen
5048;Göggingen
5049;Göhl
5050;Göhlen
5051;Göhlsdorf
5052;Göhrde
5053;Göhren
5054;Göhren-Döhlen
5055;Göhren-Lebbin
5056;Göldenitz
5057;Gölenkamp
5058;Göllheim
5059;Göllin
5060;Göllingen
5061;Göllnitz
5062;Gölsdorf
5063;Gömnigk
5064;Gönnebek
5065;Gönnersdorf
5066;Gönnheim
5067;Göpfersdorf
5068;Göppingen
5069;Görgeshausen
5070;Görike
5071;Görisried
5072;Göritz
5073;Görkwitz
5074;Görlitz
5075;Görlsdorf
5076;Görmin
5077;Görne
5078;Görnitz
5079;Görsbach
5080;Görschen
5081;Görsdorf
5082;Görslow
5083;Görwihl
5084;Görzig
5085;Görzke
5086;Göschitz
5087;Gösen
5088;Gösenroth
5089;Gösselborn
5090;Gössenheim
5091;Gössitz
5092;Göttin
5093;Göttingen
5094;Göttnitz
5095;Götz
5096;Gößlow
5097;Gößnitz
5098;Gößweinstein
5099;Gübs
5100;Güby
5101;Gückingen
5102;Güglingen
5103;Gühlen Glienicke
5104;Gülitz
5105;Güllesheim
5106;Gülpe
5107;Gülstorf
5108;Gültz
5109;Gülze
5110;Gülzow
5111;Günserode
5112;Günstedt
5113;Günterberg
5114;Güntersberge
5115;Güntersleben
5116;Günthersdorf
5117;Günthersleben
5118;Günzach
5119;Günzburg
5120;Günzerode
5121;Güritz Försterei
5122;Güsen
5123;Güssefeld
5124;Güstebieser Loose
5125;Güsten
5126;Güster
5127;Güstow
5128;Güstrow
5129;Gütenbach
5130;Güterfelde
5131;Güterglück
5132;Gütersloh
5133;Gützkow
5134;Haag
5135;Haage
5136;Haagwiesen
5137;Haale
5138;Haan
5139;Haar
5140;Haarbach
5141;Haarberg
5142;Haaren
5143;Haasow
5144;Habach
5145;Habaching
5146;Habel
5147;Haberhof
5148;Habichtswald
5149;Habighorst
5150;Habscheid
5151;Haby
5152;Hachelbich
5153;Hachenburg
5154;Hachtsee
5155;Hackenheim
5156;Hackermoos
5157;Hackpfüffel
5158;Hadamar
5159;Hademstorf
5160;Hadenfeld
5161;Hadmersleben
5162;Hafenlohr
5163;Haferungen
5164;Haftelhof
5165;Hage
5166;Hagebök
5167;Hagelberg
5168;Hagelstadt
5169;Hagen
5170;Hagenbach
5171;Hagenberg
5172;Hagenburg
5173;Hagenbüchach
5174;Hagenow
5175;Hagenow Heide
5176;Hagermarsch
5177;Hagnau
5178;Hahausen
5179;Hahn
5180;Hahn-Flughafen
5181;Hahnbach
5182;Hahnenbach
5183;Hahnenhorst
5184;Hahnenkrug
5185;Hahnenmühle
5186;Hahnheim
5187;Hahnstätten
5188;Hahnweiler
5189;Haibach
5190;Haida
5191;Haidemühl
5192;Haiden
5193;Haidmühle
5194;Haiger
5195;Haigerloch
5196;Haimhausen
5197;Haiming
5198;Hain
5199;Haina
5200;Hainau
5201;Hainburg
5202;Hainewalde
5203;Hainfeld
5204;Hainhof
5205;Hainichen
5206;Hainrode
5207;Hainsfarth
5208;Hainspitz
5209;Haiterbach
5210;Hakeborn
5211;Hakenberg
5212;Hakendorf
5213;Hakenhof
5214;Hakenstedt
5215;Halbe
5216;Halbemond
5217;Halbendorf
5218;Halberstadt
5219;Halbertshof
5220;Halblech
5221;Halbs
5222;Haldenhof
5223;Haldensleben
5224;Haldenwang
5225;Halen
5226;Halenbeck
5227;Halfing
5228;Hallabruck
5229;Hallbergmoos
5230;Halle
5231;Hallenberg
5232;Hallerndorf
5233;Hallgarten
5234;Hallschlag
5235;Hallstadt
5236;Hallungen
5237;Halmannsöd
5238;Hals
5239;Halsbach
5240;Halsbrücke
5241;Halsdorf
5242;Halsenbach
5243;Halstenbek
5244;Haltern am See
5245;Halver
5246;Halvesbostel
5247;Hambach
5248;Hamberge
5249;Hambergen
5250;Hambrücken
5251;Hambuch
5252;Hamburg
5253;Hamburg-Insel Neuwerk
5254;Hambühren
5255;Hamdorf
5256;Hameln
5257;Hamersen
5258;Hamersleben
5259;Hamfelde Kr Hzgt Lauenburg
5260;Hamfelde Kr Stormarn
5261;Hamm
5262;Hamma
5263;Hammah
5264;Hammelburg
5265;Hammelspring
5266;Hammer
5267;Hammerbirkenfeld
5268;Hammerbrücke
5269;Hammermühle
5270;Hammersbach
5271;Hammersfeld
5272;Hammerstedt
5273;Hammerstein
5274;Hamminkeln
5275;Hammoor
5276;Hamwarde
5277;Hamweddel
5278;Hanau
5279;Hanchesmühle
5280;Handeloh
5281;Handewitt
5282;Handorf
5283;Handrup
5284;Hanerau-Hademarschen
5285;Hanffabrik
5286;Hangelsberg
5287;Hangen-Weisheim
5288;Hanhofen
5289;Hankensbüttel
5290;Hann. Münden
5291;Hannover
5292;Hanroth
5293;Hanshagen
5294;Hanstedt
5295;Hanstorf
5296;Hanum
5297;Happurg
5298;Harbach
5299;Harbarnsen
5300;Harbke
5301;Harburg
5302;Hardebek
5303;Hardegsen
5304;Hardert
5305;Hardheim
5306;Hardisleben
5307;Hardt
5308;Hardthausen
5309;Hardthof
5310;Hardtmühle
5311;Haren
5312;Harfenmühle
5313;Hargarten
5314;Hargesheim
5315;Harkensee
5316;Harkerode
5317;Harmsdorf
5318;Harmshagen
5319;Harmstorf
5320;Harnekop
5321;Harpstedt
5322;Harra
5323;Harras
5324;Harrasmühle
5325;Harraß
5326;Harres
5327;Harrislee
5328;Harschbach
5329;Harschbacherfeld
5330;Harscheid
5331;Harsdorf
5332;Harsefeld
5333;Harsewinkel
5334;Harsleben
5335;Harspelt
5336;Harst
5337;Harsum
5338;Hartenfels
5339;Hartenholm
5340;Hartensdorf
5341;Hartenstein
5342;Hartha
5343;Harthausen
5344;Hartheim
5345;Harthhaus
5346;Harthof
5347;Hartmannsdorf
5348;Hartmannsdorf-Reichenau
5349;Hartmannsgrün
5350;Harxheim
5351;Harzgerode
5352;Harzungen
5353;Hasbergen
5354;Hasborn
5355;Haschaberg
5356;Haschbach
5357;Hasel
5358;Haselau
5359;Haselbach
5360;Haselbach-Söldhaus
5361;Haseldell
5362;Haseldorf
5363;Haselhof
5364;Haseloff
5365;Haselund
5366;Haselünne
5367;Haseneck
5368;Hasenfelde
5369;Hasenkrug
5370;Hasenmoor
5371;Hasenmühle
5372;Hasenthal
5373;Hasenwinkel
5374;Haserich
5375;Haslach
5376;Hasloch
5377;Hasloh
5378;Hassel
5379;Hasselbach
5380;Hasselberg
5381;Hasselfelde
5382;Hasselroth
5383;Hassendorf
5384;Haste
5385;Hastorf
5386;Hastrungsfeld-Burla
5387;Hathenow
5388;Hatten
5389;Hattengehau
5390;Hattenhofen
5391;Hattersbüllhallig
5392;Hattersheim
5393;Hattert
5394;Hattgenstein
5395;Hatthal
5396;Hattingen
5397;Hattorf
5398;Hattstedt
5399;Hattstedtermarsch
5400;Hatzenbühl
5401;Hatzenport
5402;Hatzfeld
5403;Hatzl
5404;Haubitz
5405;Hauenstein
5406;Haufeld
5407;Hauheck
5408;Haundorf
5409;Hauneck
5410;Haunetal
5411;Haunsheim
5412;Hauptstuhl
5413;Hauroth
5414;Hausach
5415;Hausbay
5416;Hausdorf
5417;Hausen
5418;Hausham
5419;Hausneindorf
5420;Haussömmern
5421;Hausten
5422;Hausweiler
5423;Hauteroda
5424;Hauzenberg
5425;Havekost
5426;Havelberg
5427;Haverlah
5428;Havetoft
5429;Havetoftloit
5430;Havixbeck
5431;Hawangen
5432;Hayingen
5433;Hayn
5434;Haynrode
5435;Haynsburg
5436;Haßbergen
5437;Haßfurt
5438;Haßleben
5439;Haßloch
5440;Haßmersheim
5441;Haßmoor
5442;Hebertsfelden
5443;Hebertshausen
5444;Hechendorf
5445;Hechingen
5446;Hechthausen
5447;Heckelberg
5448;Hecken
5449;Heckenbach
5450;Heckenhof
5451;Heckenmünster
5452;Heckhuscheid
5453;Hecklingen
5454;Heddert
5455;Heddesbach
5456;Heddesheim
5457;Hedeper
5458;Hedersleben
5459;Hedwigenkoog
5460;Heede
5461;Heeg
5462;Heek
5463;Heemsen
5464;Heere
5465;Heeren
5466;Heerhof
5467;Heerstedt
5468;Heeslingen
5469;Heeßen
5470;Hefersweiler
5471;Hegebuchenbusch
5472;Hegerhof
5473;Hehlen
5474;Hehm
5475;Heichelheim
5476;Heide
5477;Heidebrink
5478;Heideck
5479;Heidehof
5480;Heidehäuser
5481;Heidekamp
5482;Heidekrug
5483;Heideland
5484;Heidelberg
5485;Heideloh
5486;Heidelsburg
5487;Heiden
5488;Heidenau
5489;Heidenburg
5490;Heidenheim
5491;Heidenrod
5492;Heidersbacher Mühle
5493;Heidersdorf
5494;Heidesheim
5495;Heidgraben
5496;Heidhof
5497;Heidkaten
5498;Heidkrug
5499;Heidmoor
5500;Heidmühlen
5501;Heidweiler
5502;Heigenbrücken
5503;Heikendorf
5504;Heilbach
5505;Heilbad Heiligenstadt
5506;Heilberscheid
5507;Heilbronn
5508;Heilenbach
5509;Heiligenberg
5510;Heiligenbruck
5511;Heiligenfelde
5512;Heiligengrabe
5513;Heiligenhafen
5514;Heiligenhagen
5515;Heiligenhaus
5516;Heiligenkreuz
5517;Heiligenmoschel
5518;Heiligenroth
5519;Heiligenstadt
5520;Heiligenstedten
5521;Heiligenstedtenerkamp
5522;Heiligenthal
5523;Heiligkreuzsteinach
5524;Heilingen
5525;Heilsberg
5526;Heilsbronn
5527;Heilshoop
5528;Heimatshofen
5529;Heimbach
5530;Heimborn
5531;Heimbuch
5532;Heimbuchenthal
5533;Heimburg
5534;Heimenkirch
5535;Heimertingen
5536;Heimgarten
5537;Heimsheim
5538;Heimweiler
5539;Heinade
5540;Heinbockel
5541;Heinersbrück
5542;Heinersdorf
5543;Heinersreuth
5544;Heiningen
5545;Heinkenborstel
5546;Heinrichsberg
5547;Heinrichsdorf
5548;Heinrichsegen
5549;Heinrichshof
5550;Heinrichsruh
5551;Heinrichsthal
5552;Heinrichswalde
5553;Heinsberg
5554;Heinsdorf
5555;Heinsdorfergrund
5556;Heinsen
5557;Heinzenbach
5558;Heinzenberg
5559;Heinzenberger-Gesellschaftsmühle
5560;Heinzenhausen
5561;Heisdorf
5562;Heist
5563;Heistenbach
5564;Heitersheim
5565;Heißkistler
5566;Helbigsdorf
5567;Helbigsdorf-Blankenstein
5568;Helbra
5569;Heldenmühle
5570;Heldenstein
5571;Heldrungen
5572;Helfendorf
5573;Helferskirchen
5574;Helgoland
5575;Hellbornerhof
5576;Hellburg
5577;Helle
5578;Hellenhahn-Schellenberg
5579;Hellenthal
5580;Hellertshausen
5581;Hellingen
5582;Hellmannsberg
5583;Hellschen-Heringsand-Unterschaar
5584;Hellwege
