2823;Dietenheim;3;7012
2824;Illerkirchberg;3;7014
2825;Lonsee;3;7015
2826;Altheim (Alb);3;7016
2827;Asselfingen;3;7017
2828;Ballendorf;3;7018
2829;Börslingen;3;7018
2830;Beimerstetten;3;7019
2831;Berghülen;3;7020
2832;Berghülen Treffensbuch;3;7020
2833;Berghülen Bühlenhausen;3;7020
2834;Bernstadt;3;7021
2835;Holzkirch;3;7022
2836;Breitingen;3;7022
2837;Hüttisheim;3;7023
2838;Illerrieden;3;7024
2839;Merklingen Widderstall;3;7025
2840;Merklingen;3;7025
2841;Neenstetten;3;7026
2842;Nellingen Oppingen;3;7027
2843;Nellingen;3;7027
2844;Nellingen Aichen;3;7027
2845;Rammingen;3;7028
2846;Schnürpflingen;3;7029
2847;Staig;3;7030
2848;Weidenstetten;3;7031
2849;Westerstetten;3;7032
2850;Lauterach;3;7106
2851;Ehingen an der Donau;3;7106
2852;Hausen am Bussen;3;7107
2853;Unterwachingen;3;7107
2854;Munderkingen;3;7107
2855;Schelklingen;3;7108
2856;Allmendingen;3;7109
2857;Altheim;3;7110
2858;Emerkingen;3;7111
2859;Griesingen;3;7112
2860;Oberdischingen;3;7113
2861;Obermarchtal;3;7114
2862;Rechtenstein;3;7114
2863;Grundsheim;3;7115
2864;Oberstadion;3;7115
2865;Öpfingen;3;7116
2866;Rottenacker;3;7117
2867;Untermarchtal;3;7118
2868;Unterstadion;3;7119
2869;München;4;5975
2870;München;4;5976
2871;München;4;5977
2872;München;4;5978
2873;München;4;5979
2874;München;4;5980
2875;München;4;5981
2876;München;4;5982
2877;München;4;5983
2878;München;4;5984
2879;München;4;5985
2880;München;4;5986
2881;München;4;5987
2882;München;4;5988
2883;München;4;5989
2884;München;4;5990
2885;München;4;5991
2886;München;4;5992
2887;München;4;5993
2888;München;4;5994
2889;München;4;5995
2890;München;4;5996
2891;München;4;5997
2892;München;4;5998
2893;München;4;5999
2894;München;4;6000
2895;München;4;6001
2896;München;4;6002
2897;München;4;6003
2898;München;4;6004
2899;München;4;6005
2900;München;4;6006
2901;München;4;6007
2902;München;4;6008
2903;München;4;6009
2904;München;4;6010
2905;München;4;6011
2906;München;4;6012
2907;München;4;6013
2908;München;4;6014
2909;München;4;6015
2910;München;4;6016
2911;München;4;6017
2912;München;4;6018
2913;München;4;6019
2914;München;4;6020
2915;München;4;6021
2916;München;4;6022
2917;München;4;6023
2918;München;4;6024
2919;München;4;6025
2920;München;4;6026
2921;München;4;6027
2922;München;4;6028
2923;München;4;6029
2924;München;4;6030
2925;München;4;6031
2926;München;4;6032
2927;München;4;6033
2928;München;4;6034
2929;München;4;6035
2930;München;4;6036
2931;München;4;6037
2932;München;4;6038
2933;München;4;6039
2934;München;4;6040
2935;München;4;6041
2936;München;4;6042
2937;München;4;6043
2938;München;4;6044
2939;München;4;6045
2940;München;4;6046
2941;München;4;6047
2942;München;4;6048
2943;München;4;6049
2944;Unterhaching;4;6050
2945;Taufkirchen;4;6051
2946;Grünwald;4;6052
2947;Deisenhofen bei München;4;6053
2948;Oberhaching;4;6054
2949;Pullach im Isartal;4;6055
2950;Sauerlach;4;6056
2951;Icking;4;6057
2952;Neuried;4;6058
2953;Straßlach-Dingharting;4;6059
2954;Baierbrunn;4;6060
2955;Kloster Schäftlarn;4;6061
2956;Schäftlarn;4;6062
2957;Germering;4;6063
2958;Gauting;4;6064
2959;Olching;4;6065
2960;Krailling;4;6066
2961;Planegg;4;6066
2962;Gräfelfing;4;6067
2963;Puchheim;4;6068
2964;Gröbenzell;4;6069
2965;Gilching;4;6070
2966;Herrsching am Ammersee;4;6071
2967;Maisach;4;6072
2968;Eichenau;4;6073
2969;Seefeld;4;6074
2970;Weßling;4;6075
2971;Wörthsee;4;6076
2972;Alling;4;6077
2973;Fürstenfeldbruck;4;6078
2974;Inning am Ammersee;4;6079
2975;Geltendorf;4;6080
2976;Moorenweis;4;6081
2977;Emmering;4;6082
2978;Adelshofen;4;6083
2979;Althegnenberg;4;6084
2980;Eching am Ammersee;4;6085
2981;Egenhofen;4;6086
2982;Pischertshofen;4;6087
2983;Grafrath;4;6088
2984;Hattenhofen;4;6089
2985;Jesenwang;4;6090
2986;Kottgeisering;4;6091
2987;Landsberied;4;6092
2988;Mammendorf;4;6093
2989;Mittelstetten;4;6094
2990;Oberschweinbach;4;6095
2991;Schöngeising;4;6096
2992;Türkenfeld;4;6098
2993;Starnberg;4;6099
2994;Tutzing;4;6100
2995;Berg;4;6101
2996;Feldafing;4;6102
2997;Pöcking;4;6103
2998;Andechs;4;6104
2999;Bernried;4;6105
3000;Pentenried;4;6106
3001;Weilheim in Oberbayern;4;6107
3002;Penzberg;4;6108
3003;Peißenberg;4;6109
3004;Hohenpeißenberg;4;6110
3005;Huglfing;4;6111
3006;Oberhausen;4;6111
3007;Antdorf;4;6112
3008;Böbing;4;6113
3009;Eberfing;4;6114
3010;Habach;4;6115
3011;Iffeldorf;4;6116
3012;Obersöchering;4;6117
3013;Pähl;4;6118
3014;Polling;4;6119
3015;Raisting;4;6120
3016;Rottenbuch;4;6121
3017;Seeshaupt;4;6122
3018;Sindelsdorf;4;6123
3019;Wessobrunn;4;6124
3020;Wielenbach;4;6125
3021;Wildsteig;4;6126
3022;Seehausen am Staffelsee;4;6127
3023;Riegsee;4;6127
3024;Murnau am Staffelsee;4;6127
3025;Kochel am See;4;6128
3026;Urfeld, Oberbayern;4;6129
3027;Bad Kohlgrub;4;6130
3028;Bad Bayersoien;4;6131
3029;Eglfing;4;6132
3030;Eschenlohe;4;6133
3031;Großweil;4;6134
3032;Ohlstadt;4;6135
3033;Saulgrub;4;6136
3034;Schlehdorf;4;6137
3035;Schwaigen;4;6138
3036;Spatzenhausen;4;6139
3037;Uffing am Staffelsee;4;6140
3038;Garmisch-Partenkirchen;4;6141
3039;Mittenwald;4;6142
3040;Oberammergau;4;6143
3041;Ettal;4;6144
3042;Farchant;4;6145
3043;Grainau;4;6146
3044;Klais;4;6147
3045;Krün;4;6148
3046;Oberau;4;6149
3047;Unterammergau;4;6150
3048;Wallgau;4;6151
3049;Wolfratshausen;4;6152
3050;Geretsried;4;6153
3051;Münsing;4;6154
3052;Egling;4;6155
3053;Eurasburg;4;6156
3054;Königsdorf;4;6157
3055;Rosenheim;4;6158
3056;Rosenheim;4;6159
3057;Rosenheim;4;6160
3058;Bad Aibling;4;6161
3059;Bruckmühl;4;6162
3060;Kolbermoor;4;6163
3061;Raubling;4;6164
3062;Stephanskirchen;4;6165
3063;Bad Feilnbach;4;6166
3064;Oberaudorf;4;6167
3065;Riedering;4;6168
3066;Kiefersfelden;4;6169
3067;Bad Endorf;4;6170
3068;Brannenburg;4;6171
3069;Rohrdorf;4;6172
3070;Tuntenhausen;4;6173
3071;Großkarolinenfeld;4;6174
3072;Frasdorf;4;6175
3073;Neubeuern;4;6176
3074;Obing;4;6177
3075;Samerberg;4;6178
3076;Amerang;4;6179
3077;Eggstätt;4;6180
3078;Flintsbach;4;6181
3079;Halfing;4;6182
3080;Höslwang;4;6183
3081;Nußdorf am Inn;4;6184
3082;Pittenhart;4;6185
3083;Prutting;4;6186
3084;Schechen;4;6187
3085;Schonstett;4;6188
3086;Söchtenau;4;6189
3087;Prien am Chiemsee;4;6190
3088;Grassau;4;6191
3089;Staudach-Egerndach;4;6191
3090;Aschau im Chiemgau;4;6192
3091;Bernau am Chiemsee;4;6193
3092;Übersee;4;6194
3093;Reit im Winkl;4;6195
3094;Unterwössen;4;6196
3095;Marquartstein;4;6197
3096;Rimsting;4;6198
3097;Breitbrunn am Chiemsee;4;6199
3098;Chiemsee;4;6200
3099;Gstadt am Chiemsee;4;6201
3100;Schleching;4;6202
3101;Traunstein;4;6203
3102;Traunreut;4;6204
3103;Trostberg;4;6205
3104;Siegsdorf;4;6206
3105;Teisendorf;4;6207
3106;Ruhpolding;4;6208
3107;Waging am See;4;6209
3108;Wonneberg;4;6209
3109;Inzell;4;6210
3110;Chieming;4;6211
3111;Tacherting;4;6212
3112;Bergen;4;6213
3113;Bergen;4;6214
3114;Palling;4;6215
3115;Altenmarkt an der Alz;4;6216
3116;Grabenstätt;4;6217
3117;Seeon-Seebruck;4;6218
3118;Hallabruck;4;6219
3119;Kienberg;4;6220
3120;Surberg;4;6221
3121;Graben bei Neukirchen am Teisenberg;4;6222
3122;Nußdorf;4;6223
3123;Petting;4;6224
3124;Anning bei Sankt Georgen, Chiemgau;4;6225
3125;Seeon-Seebruck;4;6226
3126;Roitham bei Stein an der Traun;4;6227
3127;Taching am See;4;6228
3128;Niedling;4;6229
3129;Castrum;4;6230
3130;Vachendorf;4;6231
3131;Wonneberg;4;6232
3132;Freilassing;4;6233
3133;Ainring;4;6234
3134;Laufen;4;6235
3135;Fridolfing;4;6236
3136;Saaldorf-Surheim;4;6237
3137;Kirchanschöring;4;6238
3138;Bad Reichenhall;4;6239
3139;Piding;4;6240
3140;Anger;4;6241
3141;Bayerisch Gmain;4;6242
3142;Schneizlreuth;4;6243
3143;Schönau am Königssee;4;6244
3144;Berchtesgaden;4;6244
3145;Bischofswiesen;4;6245
3146;Ramsau;4;6246
3147;Marktschellenberg;4;6247
3148;Strub;4;6248
3149;Wasserburg am Inn;4;6249
3150;Haag in Oberbayern;4;6250
3151;Kirchdorf;4;6250
3152;Schnaitsee;4;6251
3153;Edling;4;6252
3154;Gars am Inn;4;6253
3155;Albaching;4;6254
3156;Pfaffing;4;6254
3157;Rott am Inn;4;6255
3158;Albaching;4;6256
3159;Biburg, Gemeinde Gars am Inn;4;6257
3160;Babensham;4;6258
3161;Eiselfing;4;6259
3162;Emmering;4;6260
3163;Durrhausen;4;6261
3164;Frauenneuharting;4;6262
3165;Haiden bei Gars Bahnhof;4;6263
3166;Griesstätt;4;6264
3167;Maitenbeth;4;6265
3168;Reiser, Gemeinde Gars am Inn;4;6266
3169;Ramerberg;4;6267
3170;Rechtmehring;4;6268
3171;Soyen;4;6269
3172;Ast, Gemeinde Frauenneuharting;4;6270
3173;Unterreit;4;6271
3174;Vogtareuth;4;6272
3175;Holzkirchen;4;6273
3176;Feldkirchen-Westerham;4;6274
3177;Dietramszell;4;6275
3178;Otterfing;4;6276
3179;Valley;4;6277
3180;Warngau;4;6278
3181;Weyarn;4;6279
3182;Wackersberg;4;6280
3183;Bad Tölz;4;6280
3184;Lenggries;4;6281
3185;Waakirchen;4;6282
3186;Bad Heilbrunn;4;6283
3187;Benediktbeuern;4;6284
3188;Bichl;4;6285
3189;Gaißach;4;6286
3190;Jachenau;4;6287
3191;Greiling;4;6288
3192;Reichersbeuern;4;6288
3193;Sachsenkam;4;6289
3194;Tegernsee;4;6290
3195;Rottach-Egern;4;6291
3196;Gmund am Tegernsee;4;6292
3197;Bad Wiessee;4;6293
3198;Kreuth;4;6294
3199;Miesbach;4;6295
3200;Schliersee;4;6296
3201;Fischbachau;4;6297
3202;Hausham;4;6298
3203;Bayrischzell;4;6299
3204;Irschenberg;4;6300
3205;Hofreuth bei Wörnsmühl;4;6301
3206;Au in der Hallertau;4;6313
3207;Rudelzhausen;4;6329
3208;Dorfen;4;6380
3209;Taufkirchen (Vils);4;6381
3210;Inning am Holz;4;6381
3211;Obertaufkirchen;4;6382
3212;Schwindegg;4;6382
3213;Isen;4;6383
3214;Sankt Wolfgang;4;6384
3215;Buchbach;4;6385
3216;Heldenstein;4;6386
3217;Rattenkirchen;4;6386
3218;Hohenpolding;4;6387
3219;Kirchberg;4;6388
3220;Lengdorf;4;6389
3221;Reichertsheim;4;6390
3222;Steinkirchen;4;6391
3223;Mühldorf am Inn;4;6392
3224;Waldkraiburg;4;6393
3225;Burghausen;4;6394
3226;Niederbergkirchen;4;6395
3227;Lohkirchen;4;6395
3228;Niedertaufkirchen;4;6395
3229;Neumarkt-Sankt Veit;4;6395
3230;Altötting;4;6396
3231;Burgkirchen an der Alz;4;6397
3232;Erharting;4;6398
3233;Töging am Inn;4;6398
3234;Garching an der Alz;4;6399
3235;Neuötting;4;6400
3236;Tittmoning;4;6401
3237;Haiming;4;6402
3238;Stammham;4;6402
3239;Marktl;4;6402
3240;Zangberg;4;6403
3241;Ampfing;4;6403
3242;Winhöring;4;6404
3243;Aschau am Inn;4;6405
3244;Egglkofen;4;6406
3245;Emmerting;4;6407
3246;Engelsberg;4;6408
3247;Feichten an der Alz;4;6409
3248;Halsbach, Kreis Altötting;4;6411
3249;Jettenbach;4;6412
3250;Kastl;4;6413
3251;Halsbach;4;6414
3252;Kirchweidach;4;6414
3253;Tyrlaching;4;6414
3254;Kraiburg am Inn;4;6415
3255;Mehring;4;6416
3256;Mettenheim;4;6417
3257;Oberbergkirchen;4;6418
3258;Oberneukirchen;4;6419
3259;Perach;4;6420
3260;Erlbach;4;6420
3261;Pleiskirchen;4;6421
3262;Polling;4;6422
3263;Reischach;4;6423
3264;Schönberg;4;6424
3265;Taufkirchen;4;6425
3266;Teising;4;6426
3267;Tüßling;4;6427
3268;Unterneukirchen;4;6428
3269;Ingolstadt;4;6429
3270;Ingolstadt;4;6430
3271;Ingolstadt;4;6431
3272;Ingolstadt;4;6432
3273;Ingolstadt;4;6433
3274;Eichstätt;4;6434
3275;Manching;4;6435
3276;Gaimersheim;4;6436
3277;Reichertshofen;4;6437
3278;Vohburg an der Donau;4;6438
3279;Kösching;4;6439
3280;Denkendorf;4;6440
3281;Großmehring;4;6441
3282;Lenting;4;6442
3283;Pförring;4;6443
3284;Baar-Ebenhausen;4;6444
3285;Kipfenberg;4;6445
3286;Adelschlag;4;6446
3287;Böhmfeld;4;6447
3288;Buxheim;4;6448
3289;Egweil;4;6449
3290;Eitensheim;4;6450
3291;Ernsgaden;4;6451
3292;Hepberg;4;6452
3293;Hitzhofen;4;6453
3294;Karlskron;4;6454
3295;Kinding;4;6455
3296;Münchsmünster;4;6456
3297;Nassenfels;4;6457
3298;Oberdolling;4;6458
3299;Pollenfeld;4;6459
3300;Schernfeld;4;6460
3301;Stammham;4;6461
3302;Titting;4;6462
3303;Walting;4;6463
3304;Wettstetten;4;6464
3305;Dachau;4;6465
3306;Markt Indersdorf;4;6466
3307;Bergkirchen;4;6467
3308;Pfaffenhofen an der Glonn;4;6468
3309;Odelzhausen;4;6468
3310;Petershausen;4;6469
3311;Hebertshausen;4;6470
3312;Röhrmoos;4;6471
3313;Schwabhausen;4;6472
3314;Altomünster;4;6473
3315;Erdweg;4;6474
3316;Sulzemoos;4;6475
3317;Vierkirchen;4;6476
3318;Weichs;4;6477
3319;Wiedenzhausen;4;6478
3320;Pfaffenhofen an der Ilm;4;6479
3321;Hettenshausen;4;6479
3322;Wolnzach;4;6480
3323;Geisenfeld;4;6481
3324;Reichertshausen;4;6482
3325;Rohrbach;4;6483
3326;Scheyern;4;6484
3327;Schweitenkirchen;4;6485
3328;Gerolsbach;4;6486
3329;Ilmmünster;4;6487
3330;Jetzendorf;4;6488
3331;Paunzhausen;4;6489
3332;Pörnbach;4;6490
3333;Freising;4;6491
3334;Freising;4;6492
3335;Moosburg;4;6493
3336;Wang;4;6493
3337;Neufahrn bei Freising;4;6494
3338;Hetzenhausen;4;6495
3339;Eching;4;6496
3340;Allershausen;4;6497
3341;Attenkirchen;4;6498
3342;Wolfersdorf;4;6498
3343;Hallbergmoos;4;6499
3344;Kranzberg;4;6500
3345;Nandlstadt;4;6501
3346;Zolling;4;6502
3347;Gammelsdorf;4;6503
3348;Haag an der Amper;4;6504
3349;Hohenkammer;4;6505
3350;Hörgertshausen;4;6506
3351;Kirchdorf an der Amper;4;6507
3352;Langenbach;4;6508
3353;Marzling;4;6509
3354;Mauern;4;6510
3355;Erding;4;6511
3356;Oberding;4;6512
3357;Fraunberg;4;6513
3358;Moosinning;4;6514
3359;Wartenberg;4;6515
3360;Wörth;4;6516
3361;Berglern;4;6517
3362;Bockhorn;4;6518
3363;Eitting;4;6519
3364;Finsing;4;6520
3365;Langenpreising;4;6521
3366;Neuching;4;6522
3367;Walpertskirchen;4;6523
3368;Ottobrunn;4;6524
3369;Haar;4;6525
3370;Kirchheim bei München;4;6526
3371;Ebersberg;4;6527
3372;Grafing bei München;4;6528
3373;Bruck;4;6528
3374;Ottenhofen;4;6529
3375;Markt Schwaben;4;6529
3376;Neubiberg;4;6530
3377;Poing;4;6531
3378;Vaterstetten;4;6532
3379;Baldham;4;6533
3380;Parsdorf;4;6534
3381;Zorneding;4;6535
3382;Aschheim;4;6536
3383;Kirchseeon;4;6537
3384;Aßling;4;6538
3385;Feldkirchen;4;6539
3386;Glonn;4;6540
3387;Baiern;4;6540
3388;Grasbrunn;4;6541
3389;Höhenkirchen-Siegertsbrunn;4;6542
3390;Putzbrunn;4;6543
3391;Steinhöring;4;6544
3392;Anzing;4;6545
3393;Brunnthal;4;6546
3394;Pliening;4;6547
3395;Aying;4;6548
3396;Loibersdorf bei Großhelfendorf;4;6549
3397;Buch am Buchrain;4;6550
3398;Egmating;4;6551
3399;Forstern;4;6552
3400;Forstinning;4;6553
3401;Hohenbrunn;4;6554
3402;Hohenlinden;4;6555
3403;Moosach;4;6556
3404;Oberpframmern;4;6557
3405;Pastetten;4;6558
3406;Unterschleißheim;4;6559
3407;Ismaning;4;6560
3408;Garching bei München;4;6561
3409;Karlsfeld;4;6562
3410;Oberschleißheim;4;6563
3411;Unterföhring;4;6564
3412;Fahrenzhausen;4;6565
3413;Haimhausen;4;6566
3414;Egling an der Paar;4;6615
3415;Schrobenhausen;4;6632
3416;Hohenwart;4;6636
3417;Aresing;4;6638
3418;Berg im Gau;4;6639
3419;Brunnen;4;6640
3420;Gachenbach;4;6641
3421;Hilgertshausen-Tandern;4;6642
3422;Langenmosen;4;6645
3423;Waidhofen;4;6650
3424;Neuburg an der Donau;4;6652
3425;Rennertshofen;4;6655
3426;Burgheim;4;6663
3427;Karlshuld;4;6664
3428;Königsmoos;4;6665
3429;Bergheim;4;6667
3430;Ehekirchen;4;6670
3431;Oberhausen;4;6683
3432;Rohrenfels;4;6686
3433;Weichering;4;6689
3434;Obermeitingen;4;6716
3435;Hurlach;4;6723
3436;Igling;4;6724
3437;Landsberg am Lech;4;6738
3438;Dießen am Ammersee;4;6739
3439;Kaufering;4;6740
3440;Utting am Ammersee;4;6741
3441;Denklingen;4;6742
3442;Eresing;4;6743
3443;Finning;4;6744
3444;Fuchstal;4;6745
3445;Greifenberg;4;6746
3446;Hofstetten;4;6747
3447;Penzing;4;6748
3448;Prittriching;4;6749
3449;Pürgen;4;6750
3450;Reichling;4;6751
3451;Rott;4;6752
3452;Scheuring;4;6753
3453;Schondorf am Ammersee;4;6754
3454;Schwifting;4;6755
3455;Sankt Ottilien;4;6756
3456;Thaining;4;6757
3457;Unterdießen;4;6758
3458;Vilgertshofen;4;6759
3459;Weil;4;6760
3460;Windach;4;6761
3461;Schongau;4;6762
3462;Peiting;4;6763
3463;Altenstadt;4;6764
3464;Apfeldorf;4;6765
3465;Bernbeuren;4;6766
3466;Burggen;4;6767
3467;Hohenfurch;4;6768
3468;Ingenried;4;6769
3469;Kinsau;4;6770
3470;Prem;4;6772
3471;Schwabbruck;4;6773
3472;Schwabsoien;4;6774
3473;Steingaden;4;6775
3474;Dollnstein;4;7371
3475;Mörnsheim;4;7377
3476;Wellheim;4;7380
3477;Beilngries;4;7412
3478;Altmannstein;4;7548
3479;Mindelstetten;4;7555
3480;Landshut;4;6302
3481;Ergolding;4;6303
3482;Landshut;4;6303
3483;Landshut;4;6304
3484;Altdorf;4;6304
3485;Landshut;4;6305
3486;Kumhausen;4;6306
3487;Landshut;4;6306
3488;Mainburg;4;6307
3489;Essenbach;4;6308
3490;Rottenburg an der Laaber;4;6309
3491;Ergoldsbach;4;6310
3492;Mallersdorf-Pfaffenberg;4;6311
3493;Pfeffenhausen;4;6314
3494;Bruckberg;4;6315
3495;Laberweinting;4;6316
3496;Langquaid;4;6317
3497;Neufahrn in Niederbayern;4;6318
3498;Aiglsbach;4;6319
3499;Attenhofen;4;6320
3500;Bayerbach;4;6321
3501;Elsendorf;4;6322
3502;Furth;4;6323
3503;Herrngiersdorf;4;6324
3504;Hohenthann;4;6325
3505;Niederaichbach;4;6326
3506;Obersüßbach;4;6327
3507;Postau;4;6328
3508;Volkenschwand;4;6330
3509;Weihmichl;4;6331
3510;Wörth an der Isar;4;6332
3511;Dingolfing;4;6333
3512;Vilsbiburg;4;6334
3513;Gangkofen;4;6335
3514;Geisenhausen;4;6336
3515;Velden;4;6337
3516;Mengkofen;4;6338
3517;Bodenkirchen;4;6339
3518;Frontenhausen;4;6340
3519;Marklkofen;4;6341
3520;Moosthenning;4;6342
3521;Adlkofen;4;6343
3522;Aham;4;6344
3523;Altfraunhofen;4;6345
3524;Baierbach;4;6346
3525;Buch am Erlbach;4;6347
3526;Eching;4;6348
3527;Schalkham;4;6349
3528;Gerzen;4;6349
3529;Gottfrieding;4;6350
3530;Kröning;4;6351
3531;Loiching;4;6352
3532;Neufraunhofen;4;6353
3533;Niederviehbach;4;6354
3534;Tiefenbach;4;6355
3535;Vilsheim;4;6356
3536;Weng;4;6357
3537;Wurmsham;4;6358
3538;Eggenfelden;4;6359
3539;Massing;4;6360
3540;Rimbach;4;6361
3541;Falkenberg;4;6361
3542;Wurmannsquick;4;6362
3543;Hebertsfelden;4;6363
3544;Malgersdorf;4;6364
3545;Mitterskirchen;4;6365
3546;Schönau;4;6366
3547;Unterdietfurt;4;6367
3548;Pfarrkirchen;4;6368
3549;Simbach am Inn;4;6369
3550;Bad Birnbach;4;6370
3551;Tann;4;6371
3552;Reut;4;6371
3553;Zeilarn;4;6371
3554;Triftern;4;6372
3555;Kirchdorf am Inn;4;6373
3556;Dietersburg;4;6374
3557;Johanniskirchen;4;6375
3558;Wittibreut;4;6376
3559;Egglham;4;6377
3560;Julbach;4;6378
3561;Postmünster;4;6379
3562;Geratskirchen;4;6410
3563;Bad Abbach;4;7497
3564;Kelheim;4;7545
3565;Abensberg;4;7546
3566;Neustadt an der Donau;4;7547
3567;Riedenburg;4;7549
3568;Saal an der Donau;4;7550
3569;Essing;4;7551
3570;Hausen;4;7552
3571;Ihrlerstein;4;7553
3572;Kirchdorf;4;7554
3573;Painten;4;7556
3574;Rohr in Niederbayern;4;7557
3575;Biburg;4;7558
3576;Siegenburg;4;7558
3577;Teugn;4;7559
3578;Train;4;7560
3579;Wildenberg;4;7561
3580;Arnbruck;4;7575
3581;Passau;4;7594
3582;Passau;4;7595
3583;Passau;4;7596
3584;Hauzenberg;4;7597
3585;Pocking;4;7598
3586;Waldkirchen;4;7599
3587;Bad Füssing;4;7600
3588;Freyung;4;7601
3589;Fürstenzell;4;7602
3590;Bad Griesbach im Rottal;4;7603
3591;Neureichenau;4;7604
3592;Rotthalmünster;4;7605
3593;Malching;4;7605
3594;Ruhstorf an der Rott;4;7606
3595;Witzmannsberg;4;7607
3596;Tittling;4;7607
3597;Untergriesbach;4;7608
3598;Wegscheid;4;7609
3599;Tiefenbach;4;7610
3600;Hutthurm;4;7611
3601;Jandelsbrunn;4;7612
3602;Salzweg;4;7613
3603;Büchlberg;4;7614
3604;Neuburg am Inn;4;7615
3605;Obernzell;4;7616
3606;Röhrnbach;4;7617
3607;Thyrnau;4;7618
3608;Bayerbach;4;7619
3609;Breitenberg;4;7620
3610;Ering;4;7621
3611;Fürsteneck;4;7622
3612;Grainet;4;7623
3613;Haidmühle;4;7624
3614;Hinterschmiding;4;7625
3615;Kirchham;4;7626
3616;Kößlarn;4;7627
3617;Mauth;4;7628
3618;Neuhaus am Inn;4;7629
3619;Neukirchen vorm Wald;4;7630
3620;Otterskirchen;4;7631
3621;Perlesreut;4;7632
3622;Philippsreut;4;7633
3623;Ringelai;4;7634
3624;Ruderting;4;7635
3625;Saldenburg;4;7636
3626;Sonnen;4;7637
3627;Stubenberg;4;7638
3628;Tettenweis;4;7639
3629;Thurmansbang;4;7640
3630;Regen;4;7641
3631;Lindberg;4;7642
3632;Zwiesel;4;7642
3633;Viechtach;4;7643
3634;Gotteszell;4;7644
3635;Ruhmannsfelden;4;7644
3636;Zachenberg;4;7644
3637;Teisnach;4;7645
3638;Geiersthal;4;7645
3639;Bodenmais;4;7646
3640;Achslach;4;7647
3641;Bayerisch Eisenstein;4;7648
3642;Bischofsmais;4;7649
3643;Böbrach;4;7650
3644;Drachselsried;4;7651
3645;Frauenau;4;7652
3646;Kirchberg im Wald;4;7653
3647;Kirchdorf im Wald;4;7654
3648;Kollnburg;4;7655
3649;Langdorf;4;7656
3650;Patersdorf;4;7657
3651;Prackenbach;4;7658
3652;Rinchnach;4;7659
3653;Straubing;4;7660
3654;Bogen;4;7661
3655;Salching;4;7662
3656;Aiterhofen;4;7662
3657;Geiselhöring;4;7663
3658;Windberg;4;7664
3659;Hunderdorf;4;7664
3660;Leiblfing;4;7665
3661;Straßkirchen;4;7666
3662;Irlbach;4;7666
3663;Wiesenfelden;4;7667
3664;Aholfing;4;7668
3665;Ascha;4;7669
3666;Atting;4;7670
3667;Falkenfels;4;7671
3668;Feldkirchen;4;7672
3669;Haibach;4;7673
3670;Haselbach;4;7674
3671;Kirchroth;4;7675
3672;Konzell;4;7676
3673;Loitzendorf;4;7677
3674;Mitterfels;4;7678
3675;Neukirchen;4;7679
3676;Oberschneiding;4;7680
3677;Parkstetten;4;7681
3678;Perasdorf;4;7682
3679;Perkam;4;7683
3680;Rain;4;7684
3681;Rattenberg;4;7685
3682;Rattiszell;4;7686
3683;Schwarzach;4;7687
3684;Stallwang;4;7688
3685;Steinach;4;7689
3686;Sankt Englmar;4;7690
3687;Landau an der Isar;4;7691
3688;Reisbach;4;7692
3689;Arnstorf;4;7693
3690;Eichendorf;4;7694
3691;Pilsting;4;7695
3692;Simbach;4;7696
3693;Mamming;4;7697
3694;Roßbach;4;7698
3695;Plattling;4;7699
3696;Deggendorf;4;7700
3697;Vilshofen;4;7701
3698;Grafenau;4;7702
3699;Osterhofen;4;7703
3700;Hengersberg;4;7704
3701;Ortenburg;4;7705
3702;Aidenbach;4;7706
3703;Beutelsbach;4;7706
3704;Aldersbach;4;7706
3705;Bernried;4;7707
3706;Schöllnach;4;7708
3707;Schönberg;4;7709
3708;Spiegelau;4;7710
3709;Wallersdorf;4;7711
3710;Metten;4;7712
3711;Aholming;4;7713
3712;Aicha vorm Wald;4;7714
3713;Auerbach;4;7715
3714;Außernzell;4;7716
3715;Buchhofen;4;7717
3716;Eging am See;4;7718
3717;Eppenschlag;4;7719
3718;Fürstenstein;4;7720
3719;Grafling;4;7721
3720;Grattersdorf;4;7722
3721;Haarbach;4;7723
3722;Hofkirchen;4;7724
3723;Hohenau;4;7725
3724;Iggensbach;4;7726
3725;Innernzell;4;7727
3726;Künzing;4;7728
3727;Hunding;4;7729
3728;Lalling;4;7729
3729;Mariaposching;4;7730
3730;Moos;4;7731
3731;Neuschönau;4;7732
3732;Niederalteich;4;7733
3733;Niederwinkling;4;7734
3734;Offenberg;4;7735
3735;Oberpöring;4;7736
3736;Otzing;4;7737
3737;Erlhof bei Rathsmannsdorf;4;7738
3738;Sankt Oswald-Riedlhütte;4;7739
3739;Sankt Oswald-Riedlhütte;4;7740
3740;Stephansposching;4;7741
3741;Schaufling;4;7742
3742;Schöfweg;4;7743
3743;Wallerfing;4;7744
3744;Windorf;4;7745
3745;Winzer;4;7746
3746;Zenting;4;7747
3747;Schierling;4;6312
3748;Pyrbaum;4;7168
3749;Weigendorf;4;7227
3750;Auerbach in der Oberpfalz;4;7229
3751;Kirchenthumbach;4;7231
3752;Amberg;4;7381
3753;Sulzbach-Rosenberg;4;7382
3754;Hirschau;4;7383
3755;Kümmersbruck;4;7384
3756;Vilseck;4;7385
3757;Schnaittenbach;4;7386
3758;Hahnbach;4;7387
3759;Neukirchen bei Sulzbach-Rosenberg;4;7388
